log2FoldChange	logCPM	F	pvalue	padj	baseMean
ENSG00000187608.8|mRNA|ISG15|ENSG00000187608.8|ENSG00000187608.8|0|942	0.0717930210126071	5.0349190417503	0.0776800546719341	0.78173787938573	0.911974389878826	32.7839785802612
ENSG00000175756.13|mRNA|AURKAIP1|ENSG00000175756.13|ENSG00000175756.13|0|1669	-0.253195780800245	5.4711078350792	2.93859212435515	0.0933386823058402	0.356372833821671	44.3575517478879
ENSG00000242485.5|mRNA|MRPL20|ENSG00000242485.5|ENSG00000242485.5|0|2788	-0.235157871389775	5.54583224722567	2.69213348397435	0.107788355909297	0.382541677516805	46.71559205929
ENSG00000160075.11|mRNA|SSU72|ENSG00000160075.11|ENSG00000160075.11|0|6925	-0.176115343889134	7.17706036728913	3.87365285811705	0.055203755046289	0.265395531613293	144.713967792055
ENSG00000248333.8|mRNA|CDK11B|ENSG00000248333.8|ENSG00000248333.8|0|3488	-0.15439219700241	6.91997094558488	1.66321963259252	0.20373121568989	0.528832252705019	121.092940067305
ENSG00000008128.22|mRNA|CDK11A|ENSG00000008128.22|ENSG00000008128.22|0|4701	0.0387333370640208	6.43461723687903	0.0916908850274186	0.76342809912849	0.903792387786444	86.4993410271109
ENSG00000268575.1|lncRNA|AL031282.2|ENSG00000268575.1|ENSG00000268575.1|0|5079	0.0440543255608264	6.52519028721407	0.136478211620574	0.713533230522502	0.881513479701441	92.1038965514433
ENSG00000008130.15|mRNA|NADK|ENSG00000008130.15|ENSG00000008130.15|0|5570	0.0456250137710935	6.76861100628917	0.105230488325725	0.747137865765662	0.894782442965323	109.032241854084
ENSG00000078369.17|mRNA|GNB1|ENSG00000078369.17|ENSG00000078369.17|0|6417	0.116345495189873	9.41657332085561	2.10394314119271	0.153826517349674	0.464659583846862	683.393786696141
ENSG00000157933.9|mRNA|SKI|ENSG00000157933.9|ENSG00000157933.9|0|6080	-0.0435462853454771	6.34775869273393	0.137583195224828	0.712428930743732	0.881277707970935	81.4452520672767
ENSG00000158109.14|mRNA|TPRG1L|ENSG00000158109.14|ENSG00000158109.14|0|2414	0.118742789642967	5.2953225282347	0.699732599444334	0.407275652296823	0.698239138984155	39.2690972720685
ENSG00000235169.7|mRNA|SMIM1|ENSG00000235169.7|ENSG00000235169.7|0|954	0.517714727887156	3.53016160288133	2.42581458611673	0.126328285828374	0.416515894799772	11.5527275656493
ENSG00000069424.14|mRNA|KCNAB2|ENSG00000069424.14|ENSG00000069424.14|0|9534	0.136165683818972	6.66394965932085	1.71980198517982	0.196343356059345	0.518494532627831	101.402517447939
ENSG00000116251.9|mRNA|RPL22|ENSG00000116251.9|ENSG00000116251.9|0|4900	-0.389794262918742	10.1213221860128	6.59977544233992	0.0135709313342749	0.118795438479568	1113.83682909427
ENSG00000049245.12|mRNA|VAMP3|ENSG00000049245.12|ENSG00000049245.12|0|2760	0.354009845401244	7.18843647788794	7.21778017041455	0.0100646779775399	0.0980920318730931	145.859594469828
ENSG00000049247.13|mRNA|UTS2|ENSG00000049247.13|ENSG00000049247.13|0|1791	-0.330670607586551	3.70510264566774	0.447731353049754	0.506818819713602	0.760714643535327	13.0420852109519
ENSG00000116288.12|mRNA|PARK7|ENSG00000116288.12|ENSG00000116288.12|0|2397	0.114105471181148	7.91025320457645	0.450441864074075	0.505541762752484	0.760174999341549	240.560040314773
ENSG00000142599.17|mRNA|RERE|ENSG00000142599.17|ENSG00000142599.17|0|11503	-0.161270429462701	7.63359987562352	4.97402379604813	0.0307412549562255	0.191998602188391	198.583214977791
ENSG00000074800.13|mRNA|ENO1|ENSG00000074800.13|ENSG00000074800.13|0|3958	0.129529642265802	8.63862422872813	3.74582646948843	0.0592122341746724	0.276082470833986	398.552019532018
ENSG00000171608.15|mRNA|PIK3CD|ENSG00000171608.15|ENSG00000171608.15|0|6332	-0.0621949653560475	7.37696298945032	0.240736618767233	0.626048952667525	0.834877869046832	166.221476889159
ENSG00000162441.11|mRNA|LZIC|ENSG00000162441.11|ENSG00000162441.11|0|2794	-0.0532757437303501	6.94126030269542	0.0676854858357238	0.795918879897586	0.918775607726814	122.893116781787
ENSG00000162444.11|mRNA|RBP7|ENSG00000162444.11|ENSG00000162444.11|0|861	-0.120299223569411	5.35291845520243	0.313268453147345	0.57844555689396	0.807482158663561	40.8685302355663
ENSG00000142657.20|mRNA|PGD|ENSG00000142657.20|ENSG00000142657.20|0|2966	0.377805240203921	8.49890937930408	3.74068642565007	0.0593799780210949	0.276639132132479	361.765088396184
ENSG00000120948.16|mRNA|TARDBP|ENSG00000120948.16|ENSG00000120948.16|0|6071	0.0243547337135325	6.65705695740208	0.0601427512467603	0.80738086270992	0.923989981108913	100.919206476967
ENSG00000277726.4|mRNA|AL109811.4|ENSG00000277726.4|ENSG00000277726.4|0|2205	-0.00864885817114545	6.25307784306255	0.00600759950932151	0.938561066313158	0.980194936176995	76.2718000362973
ENSG00000116649.9|mRNA|SRM|ENSG00000116649.9|ENSG00000116649.9|0|1898	-0.421595372990921	5.30592179882623	3.93162203671781	0.0534849322520165	0.261527604627168	39.5586640170128
ENSG00000171824.13|mRNA|EXOSC10|ENSG00000171824.13|ENSG00000171824.13|0|6003	-0.0659592631515088	6.43132051055059	0.232993110512377	0.631643648853089	0.837022076380912	86.3019056179072
ENSG00000199347.1|snRNA|RNU5E-1|ENSG00000199347.1|ENSG00000199347.1|0|120	3.24317568211073	1.47752155206781	46.1861952717412	2.00637465067076e-08	2.73296889916367e-06	2.78469930489303
ENSG00000201801.1|snRNA|RNU5E-4P|ENSG00000201801.1|ENSG00000201801.1|0|120	4.85331173172053	1.03573102340582	123.166306847142	1.70253268978532e-14	8.85471774387439e-12	2.05015220901123
ENSG00000116688.16|mRNA|MFN2|ENSG00000116688.16|ENSG00000116688.16|0|4973	0.184134024990614	7.83535318270434	0.599325979602743	0.442867206353957	0.721219267734412	228.389605638568
ENSG00000028137.18|mRNA|TNFRSF1B|ENSG00000028137.18|ENSG00000028137.18|0|3766	0.743717249377117	6.09890273156327	9.5149178744222	0.00347187477122279	0.051735830664375	68.5413513785287
ENSG00000116731.22|mRNA|PRDM2|ENSG00000116731.22|ENSG00000116731.22|0|10923	-0.0997559278835452	7.51761200869505	1.67023935313826	0.202796629189279	0.527603235830771	183.24271185333
ENSG00000142634.12|mRNA|EFHD2|ENSG00000142634.12|ENSG00000142634.12|0|2531	0.00376910552708124	8.68149423168539	0.000844650305063288	0.976942435292072	0.992556858871594	410.572796661963
ENSG00000215695.1|mRNA|RSC1A1|ENSG00000215695.1|ENSG00000215695.1|0|1854	0.112943204664571	5.22293834314606	0.293534421893602	0.590626189252896	0.814406466308947	37.3474630953024
ENSG00000116786.11|mRNA|PLEKHM2|ENSG00000116786.11|ENSG00000116786.11|0|4122	-0.0853959436166527	6.00928041276217	0.374708253888354	0.543517144326486	0.78631390771506	64.4130192728569
ENSG00000065526.10|mRNA|SPEN|ENSG00000065526.10|ENSG00000065526.10|0|13294	0.0245940621849225	7.89059376937838	0.0830266967009841	0.774554460091626	0.90766613399922	237.304190932217
ENSG00000055070.16|mRNA|SZRD1|ENSG00000055070.16|ENSG00000055070.16|0|4747	-0.0462051014822054	7.21429363789049	0.458402331205094	0.501823281989091	0.75806912718805	148.497377007165
ENSG00000157191.19|mRNA|NECAP2|ENSG00000157191.19|ENSG00000157191.19|0|5559	-0.173449379705345	6.55813862255799	2.96159912037411	0.0921051247869909	0.354494366540711	94.2315730631843
ENSG00000206652.1|snRNA|RNU1-1|ENSG00000206652.1|ENSG00000206652.1|0|164	1.90959576580753	6.61692329134306	131.793468562628	5.45888790205981e-15	3.12453768777184e-12	98.1504713815636
ENSG00000207513.1|snRNA|RNU1-3|ENSG00000207513.1|ENSG00000207513.1|0|164	1.9014830924549	6.41152004883693	131.789714190121	5.46152366329635e-15	3.12453768777184e-12	85.1255346279819
ENSG00000207389.1|snRNA|RNU1-4|ENSG00000207389.1|ENSG00000207389.1|0|164	1.94620749479046	6.4058956835112	135.551539611927	3.38433789507758e-15	2.42022463721735e-12	84.7943176736225
